path	type	size	permissions	modification_time	user	group	device_id	hard_links	special_device_id	inode	block_size	blocks	flags	generation	access_time	change_time	birth_time	year_folder
APR, 20 2008-Mamadat.txt	file	   4.97K	rw-	2011-12-19T00:09:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41813	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:09:00Z	2018-02-24T03:15:16Z	2008
APR, 20 2008-Raja Klungkung sané Ngawinang Jerih I Welanda.txt	file	   3.13K	rw-	2011-12-19T00:09:31Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41814	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:09:31Z	2018-02-24T03:15:16Z	2008
APR, 20 2008-Anak Istri Dados Gubernur. Ngudiang Ten.txt	file	   3.19K	rw-	2011-12-19T00:10:33Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41815	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:10:33Z	2018-02-24T03:15:25Z	2008
APR, 13 2008-Génjér-génjér lan Écéng Gondok.txt	file	   4.25K	rw-	2011-12-19T00:12:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41816	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:12:15Z	2018-02-24T03:15:01Z	2008
APR, 13 2008-Puek.txt	file	   4.09K	rw-	2011-12-19T00:14:10Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41817	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:14:10Z	2018-02-24T03:15:30Z	2008
APR, 13 2008-Ngepung Apung.txt	file	   2.5K	rw-	2011-12-19T00:15:31Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41818	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:15:31Z	2018-02-24T03:15:12Z	2008
MEI, 25 2008-M-O-U.txt	file	   3.25K	rw-	2011-12-19T00:16:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41819	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:16:20Z	2018-02-24T03:14:57Z	2008
APR, 13 2008-Maceki, Seni.txt	file	   2.64K	rw-	2011-12-19T00:16:45Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41820	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:16:45Z	2018-02-24T03:15:12Z	2008
MEI, 25 2008-Maca lan  Makaca.txt	file	   2.84K	rw-	2011-12-19T00:17:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41821	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:17:05Z	2018-02-24T03:15:31Z	2008
APR, 13 2008-Déwi Gangga Malinggih Manying Songgéng.txt	file	   2.59K	rw-	2011-12-19T00:18:31Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41822	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:18:31Z	2018-02-24T03:15:25Z	2008
MEI, 25 2008-Buta Aksara.txt	file	   4.45K	rw-	2011-12-19T00:19:10Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41823	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:19:10Z	2018-02-24T03:15:17Z	2008
MEI, 25 2008-Kelih.txt	file	   2.48K	rw-	2011-12-19T00:19:50Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41824	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-19T00:19:50Z	2018-02-24T03:15:18Z	2008
APR, 13 2008-Pétruk Dados Raja.txt	file	   3.11K	rw-	2011-12-19T00:20:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41825	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:20:16Z	2018-02-24T03:15:08Z	2008
MEI, 25 2008-Pan Angklung Gadang (1).txt	file	   4.78K	rw-	2011-12-19T00:21:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41826	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:21:05Z	2018-02-24T03:15:12Z	2008
APR, 13 2008-Gocékan.txt	file	   5.56K	rw-	2011-12-19T00:21:47Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41827	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-19T00:21:47Z	2018-02-24T03:14:57Z	2008
MEI, 25 2008-Parilaksana Bolos ring Sekolah.txt	file	   3.67K	rw-	2011-12-19T00:22:13Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41828	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T00:22:13Z	2018-02-24T03:15:22Z	2008
APR, 13 2008-I Belog Mantu (3).txt	file	   4.84K	rw-	2011-12-19T00:22:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41829	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:22:52Z	2018-02-24T03:15:08Z	2008
MEI, 25 2008-Nyujur Sunia.txt	file	   3.9K	rw-	2011-12-19T00:23:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41830	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T00:23:48Z	2018-02-24T03:15:16Z	2008
APR, 13 2008-Macecimpedan kadi Nagingin Teka-teki.txt	file	   1.7K	rw-	2011-12-19T00:24:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41831	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T00:24:19Z	2018-02-24T03:15:06Z	2008
MEI, 25 2008-Anak Buduh.txt	file	   6.08K	rw-	2011-12-19T00:24:50Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41832	4096	13	0	0	1980-01-01T00:00:00Z	2011-12-19T00:24:50Z	2018-02-24T03:15:30Z	2008
APR, 13 2008-Ngirangin Cemer Limbah Garmen.txt	file	   3.07K	rw-	2011-12-19T00:25:33Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41833	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:25:33Z	2018-02-24T03:15:28Z	2008
MEI, 25 2008-Nincapang Budaya Mamaca, Ajin Bukuné Patut Mudah.txt	file	   3.34K	rw-	2011-12-19T00:26:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41834	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:26:05Z	2018-02-24T03:15:09Z	2008
MEI, 25 2008-Budaya Mamaca Krama Baliné.txt	file	   3.44K	rw-	2011-12-19T00:26:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41835	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:26:56Z	2018-02-24T03:15:23Z	2008
MAR, 30 2008-I Belog Mantu (1).txt	file	   4.97K	rw-	2011-12-19T00:28:31Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41836	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:28:31Z	2018-02-24T03:15:06Z	2008
MEI, 18 2008-Kepala Sekolah nuntut tunjangan jabatan katincapang.txt	file	 369	rw-	2011-12-19T00:29:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41837	4096	1	0	0	1980-01-01T00:00:00Z	2011-12-19T00:29:05Z	2018-02-24T03:15:12Z	2008
MEI, 18 2008-I Lacur (2).txt	file	   4.58K	rw-	2011-12-19T00:29:35Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41838	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:29:35Z	2018-02-24T03:15:23Z	2008
MAR, 30 2008-Lukisan Kaca Nagasepaha.txt	file	   3.76K	rw-	2011-12-19T00:30:09Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41839	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T00:30:09Z	2018-02-24T03:15:01Z	2008
MEI, 18 2008-Pédopilia Patut Kayatnain.txt	file	   4.05K	rw-	2011-12-19T00:30:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41840	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:30:57Z	2018-02-24T03:15:25Z	2008
MAR, 30 2008-Akéh Margi Nuju Nagasepaha.txt	file	   4.2K	rw-	2011-12-19T00:31:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41841	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:31:30Z	2018-02-24T03:15:23Z	2008
MEI, 18 2008-Mipisin Gumi.txt	file	   2.64K	rw-	2011-12-19T00:32:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41842	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:32:17Z	2018-02-24T03:15:08Z	2008
MAR, 23 2008-Kersten lan Basa Bali.txt	file	   3.48K	rw-	2011-12-19T00:33:07Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41843	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:33:07Z	2018-02-24T03:15:23Z	2008
MEI, 18 2008-Pipis.txt	file	   3.31K	rw-	2011-12-19T00:33:35Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41844	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:33:35Z	2018-02-24T03:15:15Z	2008
MAR, 23 2008-Pakaryan Ageng, Gubernur Bali Jagi Rauh.txt	file	   3K	rw-	2011-12-19T00:34:02Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41845	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:34:02Z	2018-02-24T03:15:12Z	2008
MEI, 18 2008-Satia-Pasaja.txt	file	   3.37K	rw-	2011-12-19T00:34:26Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41846	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:34:26Z	2018-02-24T03:15:15Z	2008
MEI, 18 2008-Upah.txt	file	   5.81K	rw-	2011-12-19T00:34:58Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41847	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-19T00:34:58Z	2018-02-24T03:15:01Z	2008
MAR, 23 2008-Saduajeng Cagub-cawagub Bali.txt	file	   3.96K	rw-	2011-12-19T00:35:24Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41848	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T00:35:24Z	2018-02-24T03:15:32Z	2008
MEI, 18 2008-Jaman Jinah, Jinah, lan Jinah.txt	file	   3.25K	rw-	2011-12-19T00:35:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41849	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:35:53Z	2018-02-24T03:14:57Z	2008
MEI, 18 2008-Buda Cemeng Klawu, mangda nénten Buduh sareng Jinah.txt	file	   3.19K	rw-	2011-12-19T00:36:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41850	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:36:16Z	2018-02-24T03:15:30Z	2008
MAR, 16 2008-I Pucung (2).txt	file	   4.96K	rw-	2011-12-19T00:36:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41851	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:36:57Z	2018-02-24T03:15:06Z	2008
MEI, 11 2008-I Lacur (1).txt	file	   4.87K	rw-	2011-12-19T00:37:29Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41852	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:37:29Z	2018-02-24T03:15:00Z	2008
MAR, 16 2008-Mitra lan Satru.txt	file	   4.2K	rw-	2011-12-19T00:38:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41853	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-19T00:38:28Z	2018-02-24T03:15:01Z	2008
MEI, 11 2008-Mamadon.txt	file	   5.34K	rw-	2011-12-19T00:38:51Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41854	4096	11	0	0	1980-01-01T00:00:00Z	2011-12-19T00:38:51Z	2018-02-24T03:15:15Z	2008
MAR, 16 2008-Ri kala Mamitra Dados Laksana Pangus.txt	file	   3.42K	rw-	2011-12-19T00:39:18Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41855	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:39:18Z	2018-02-24T03:15:01Z	2008
MEI, 11 2008-Krama Baliné Patut Pada Rungu.txt	file	   1.55K	rw-	2011-12-19T00:39:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41856	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T00:39:48Z	2018-02-24T03:15:06Z	2008
MEI, 11 2008-Ngwaliang Dresta Makemit utawi Ngaryanin Gedong Panyimpenan.txt	file	   2.64K	rw-	2011-12-19T00:40:29Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41857	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-19T00:40:29Z	2018-02-24T03:15:02Z	2008
MEI, 4 2008-Ngadungang Pendidikan Formal sareng Dunia Kerja.txt	file	   3.34K	rw-	2011-12-19T00:41:54Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41858	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:41:54Z	2018-02-24T03:15:31Z	2008
MAR, 2 2008-Mala Maling.txt	file	   3.01K	rw-	2011-12-19T00:42:37Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41859	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:42:37Z	2018-02-24T03:15:12Z	2008
MAR, 2 2008-Weruh ring Sastra Surupakena ring Laksana.txt	file	   1.61K	rw-	2011-12-19T00:43:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41860	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T00:43:00Z	2018-02-24T03:14:57Z	2008
MAR, 2 2008-I Dempuawang (3).txt	file	   4.75K	rw-	2011-12-19T00:44:22Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41861	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T00:44:22Z	2018-02-24T03:15:12Z	2008
MAR, 2 2008-Ida Pandita Mpu Jaya Wijayananda.txt	file	   1.71K	rw-	2011-12-19T00:44:50Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41862	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T00:44:50Z	2018-02-24T03:15:09Z	2008
MAR, 2 2008-Banjar lan Désa Pakraman Patut Midabdabin Pamargin Ogoh-ogoh.txt	file	   3.36K	rw-	2011-12-19T00:45:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41863	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:45:52Z	2018-02-24T03:15:19Z	2008
MAR, 2 2008-Gogo Ogoh-Ogoh.txt	file	   3.06K	rw-	2011-12-19T00:46:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41864	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:46:21Z	2018-02-24T03:15:14Z	2008
FEB, 24 2008-I Dempuawang (2).txt	file	   5.08K	rw-	2011-12-19T00:50:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41865	4096	11	0	0	1980-01-01T00:00:00Z	2011-12-19T00:50:53Z	2018-02-24T03:15:13Z	2008
FEB, 24 2008-Pratima lan Pralingga.txt	file	   1.97K	rw-	2011-12-19T00:56:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41866	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T00:56:17Z	2018-02-24T03:15:15Z	2008
FEB, 24 2008-Arca lan Pratima Bali,  Akéhan saking Abad 13—14.txt	file	   3.31K	rw-	2011-12-19T00:57:07Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41867	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T00:57:07Z	2018-02-24T03:15:12Z	2008
FEB, 17 2008-Tumpek Krulut, Rahina Kasih Sayang Sakadi Bali.txt	file	   3.18K	rw-	2011-12-19T01:00:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41868	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T01:00:11Z	2018-02-24T03:15:16Z	2008
FEB, 3 2008-Bencingah.txt	file	   1.89K	rw-	2011-12-19T01:54:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41869	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T01:54:27Z	2018-02-24T03:15:25Z	2008
FEB, 3 2008-I Sigir, Jlema tuah Asibak (3).txt	file	   4.83K	rw-	2011-12-19T01:55:39Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41870	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T01:55:39Z	2018-02-24T03:15:03Z	2008
FEB, 3 2008-Bazar Banjar, Pasar Punia.txt	file	   3.8K	rw-	2011-12-19T01:56:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41871	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T01:56:03Z	2018-02-24T03:15:29Z	2008
FEB, 3 2008-HP.txt	file	   5.9K	rw-	2011-12-19T01:57:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41872	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-19T01:57:20Z	2018-02-24T03:15:01Z	2008
FEB, 3 2008-Sira Jeroné.txt	file	   2.48K	rw-	2011-12-19T02:00:36Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41873	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-19T02:00:36Z	2018-02-24T03:15:24Z	2008
FEB, 3 2008-Nyolong Semara.txt	file	   2.46K	rw-	2011-12-19T02:00:55Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41874	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-19T02:00:55Z	2018-02-24T03:15:16Z	2008
FEB, 3 2008-Bazar Macedar.txt	file	   3.79K	rw-	2011-12-19T02:01:18Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41875	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-19T02:01:18Z	2018-02-24T03:15:18Z	2008
FEB, 3 2008-Bazar lan Kafé.txt	file	   3.34K	rw-	2011-12-19T02:02:14Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41876	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T02:02:14Z	2018-02-24T03:15:06Z	2008
JAN, 27 2008-Ketut 'Cedil' Suanda.txt	file	   1.59K	rw-	2011-12-19T02:02:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41877	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-19T02:02:53Z	2018-02-24T03:15:28Z	2008
JAN, 27 2008-Dados Mangku saking Alit.txt	file	   1.34K	rw-	2011-12-19T02:03:18Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41878	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-19T02:03:18Z	2018-02-24T03:15:19Z	2008
JAN, 27 2008-I Sigir, Jlema tuah Asibak (2).txt	file	   5K	rw-	2011-12-19T02:06:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41879	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-19T02:06:48Z	2018-02-24T03:15:16Z	2008
JAN, 27 2008-Gegitan Kembang Rampé Dharmayana Pariksa.txt	file	   3.23K	rw-	2011-12-19T02:08:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41880	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-19T02:08:00Z	2018-02-24T03:15:03Z	2008
JAN, 20 2008-I Sigir, Jlema tuah Asibak.txt	file	   4.94K	rw-	2011-12-20T04:37:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41881	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-20T04:37:48Z	2018-02-24T03:15:03Z	2008
JAN, 20 2008-Mapatung, Ngraketang Pasawitran Nyanggra Galungan.txt	file	   3.12K	rw-	2011-12-20T04:38:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41882	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-20T04:38:21Z	2018-02-24T03:15:31Z	2008
JAN, 20 2008-Ngasorang Sang Kala Tiga.txt	file	   1.47K	rw-	2011-12-20T04:40:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41883	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-20T04:40:28Z	2018-02-24T03:15:23Z	2008
JAN, 20 2008-Nylimurang Manah antuk Mébat Galungan.txt	file	   3.19K	rw-	2011-12-20T04:45:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41884	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-20T04:45:01Z	2018-02-24T03:15:18Z	2008
JAN, 20 2008-Rahina Sukra, Wajib Mebasa Bali.txt	file	   1.86K	rw-	2011-12-20T04:49:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41885	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T04:49:15Z	2018-02-24T03:15:31Z	2008
JAN, 20 2008-Ngrereh Jati Diri.txt	file	   1.84K	rw-	2011-12-20T04:50:45Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41886	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T04:50:45Z	2018-02-24T03:15:19Z	2008
JAN, 20 2008-Karma Suci  Molihang Suarga.txt	file	   3.24K	rw-	2011-12-20T04:51:53Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41887	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-20T04:51:53Z	2018-02-24T03:15:28Z	2008
JAN, 20 2008-Upanishad  Karya Kesustraan Pinih Ungkur.txt	file	   1.95K	rw-	2011-12-20T04:52:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41888	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T04:52:56Z	2018-02-24T03:15:33Z	2008
JAN, 20 2008-Tadah Kala.txt	file	   2.38K	rw-	2011-12-20T04:53:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41889	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-20T04:53:30Z	2018-02-24T03:15:28Z	2008
JAN, 20 2008-Uliang sané Ilang.txt	file	   3.14K	rw-	2011-12-20T04:53:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41890	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-20T04:53:48Z	2018-02-24T03:15:03Z	2008
JAN, 13 2008-SURAT.txt	file	   5.55K	rw-	2011-12-20T04:54:51Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41891	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-20T04:54:51Z	2018-02-24T03:15:08Z	2008
JAN, 13 2008-Sampunang Lali Manyama Braya.txt	file	   1.5K	rw-	2011-12-20T04:55:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41892	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T04:55:43Z	2018-02-24T03:15:18Z	2008
JAN, 13 2008-I Sangging Lobangkara nemu Suargan.txt	file	   4.55K	rw-	2011-12-20T04:56:14Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41893	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-20T04:56:14Z	2018-02-24T03:15:19Z	2008
JAN, 13 2008-Wantah Atenga Alas Baliné sané Jakti Marupa Alas.txt	file	   1.72K	rw-	2011-12-20T04:57:06Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41894	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T04:57:06Z	2018-02-24T03:15:18Z	2008
JAN, 13 2008-Bencana Alam Sayan Sering Nibénin Bali.txt	file	   4.74K	rw-	2011-12-20T04:58:03Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41895	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-20T04:58:03Z	2018-02-24T03:15:19Z	2008
JAN, 6 2008-Wa  Gurit.txt	file	   7.22K	rw-	2011-12-20T05:01:33Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41896	4096	15	0	0	1980-01-01T00:00:00Z	2011-12-20T05:01:33Z	2018-02-24T03:15:05Z	2008
JAN, 6 2008-Sameton Bali wantah Sameton Global.txt	file	   1.81K	rw-	2011-12-20T05:02:08Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41897	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-20T05:02:08Z	2018-02-24T03:15:12Z	2008
JAN, 6 2008-Satua I Raré Angon (3).txt	file	   4.48K	rw-	2011-12-20T05:03:02Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41898	4096	9	0	0	1980-01-01T00:00:00Z	2011-12-20T05:03:02Z	2018-02-24T03:15:28Z	2008
JAN, 6 2008-Malajah Saking Buku, Malajah Nulis Buku.txt	file	   3.96K	rw-	2011-12-20T05:03:36Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41899	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-20T05:03:36Z	2018-02-24T03:15:01Z	2008
JAN, 6 2008-Ramé-ramé Ngucapang Selamat Hari Raya Antuk SMS.txt	file	   3.54K	rw-	2011-12-20T05:04:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41900	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-20T05:04:11Z	2018-02-24T03:15:03Z	2008
NOV, 2 2008-Cawet (Buda Rebo)_938.txt	file	   6.18K	rw-	2012-01-20T01:36:26Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41901	4096	13	0	0	1980-01-01T00:00:00Z	2012-01-20T01:36:26Z	2018-02-24T03:15:08Z	2008
AUGUST, 31 2008-Luh Gisha.txt	file	   6.73K	rw-	2012-01-20T01:40:08Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41902	4096	14	0	0	1980-01-01T00:00:00Z	2012-01-20T01:40:08Z	2018-02-24T03:15:01Z	2008
AUGUST, 24 2008-Ten Juari.txt	file	   7.01K	rw-	2012-01-20T01:49:19Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41903	4096	15	0	0	1980-01-01T00:00:00Z	2012-01-20T01:49:19Z	2018-02-24T03:15:09Z	2008
SEP, 7 2008-Makele Lanang.txt	file	   8.03K	rw-	2012-01-20T02:03:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41904	4096	17	0	0	1980-01-01T00:00:00Z	2012-01-20T02:03:15Z	2018-02-24T03:15:11Z	2008
SEP, 21 2008-Dadong Sengol.txt	file	   7.97K	rw-	2012-01-20T05:03:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41905	4096	16	0	0	1980-01-01T00:00:00Z	2012-01-20T05:03:48Z	2018-02-24T03:15:30Z	2008
OKT, 5 2008-Kangen.txt	file	   6.1K	rw-	2012-01-20T05:08:58Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41906	4096	13	0	0	1980-01-01T00:00:00Z	2012-01-20T05:08:58Z	2018-02-24T03:15:28Z	2008
OKT, 12 2008-Proyek.txt	file	   7.1K	rw-	2012-01-20T05:46:17Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	41907	4096	15	0	0	1980-01-01T00:00:00Z	2012-01-20T05:46:17Z	2018-02-24T03:15:01Z	2008
