word_count	path	year_folder
343	MAR, 7 2010-Numbas Skripsi Sangkaning Budaya Gelis.txt	2010
255	MAR, 7 2010-Paksi Lara.txt	2010
593	MAR, 7 2010-Raos Kutang-kutang.txt	2010
156	MEI, 13 2010-DAGANGE BUDAL RIKALA GALUNGAN, PASISI KUTA SEPI.txt	2010
141	MEI, 13 2010-RAHINAN GALUNGAN, SEKATAH WEWIDANGAN KATON SEPI.txt	2010
279	MEI, 16 2010-Baatan Anéh.txt	2010
418	MEI, 16 2010-Bendésa Mangda Nyarengin Nawengin Aids.txt	2010
426	MEI, 16 2010-Galungan, Galah Mulat Sarira.txt	2010
1196	MEI, 16 2010-KTP.txt	2010
481	MEI, 16 2010-Lumut-lumut Watu Lumbang (71).txt	2010
533	MEI, 16 2010-Pamidabdab Krama Lingsir.txt	2010
318	MEI, 16 2010-Pertiwi lan Seni.txt	2010
514	MEI, 16 2010-Tresna Guyu-guyu.txt	2010
260	MEI, 19 2010-DESA SANUR KAJA KATUREKSAIN TIM PROVINSI.txt	2010
170	MEI, 19 2010-WARGA NGAPTIANG MANGDA ASU RING KUBUTAMBAHAN KAELIMINASI.txt	2010
458	MEI, 2 2010-Hutan Bakau Suwung Nyerep CO2 Ngantos.txt	2010
326	MEI, 2 2010-Ngirangin Polusi antuk Hutan Bakau.txt	2010
280	MEI, 2 2010-Subak.txt	2010
586	MEI, 23 2010-Anak Bali Senin.txt	2010
376	MEI, 23 2010-Kania.txt	2010
336	MEI, 23 2010-Maturan Kaeng.txt	2010
488	MEI, 23 2010-Nabdab Anak Alit.txt	2010
375	MEI, 23 2010-Ngamong Bajang.txt	2010
346	MEI, 23 2010-Ngitung Utang Pariwisata ka Bali.txt	2010
674	MEI, 23 2010-Perang Magibung Senin.txt	2010
1586	MEI, 23 2010-Soca Ulunangen.txt	2010
436	MEI, 30 2010-Kedas.txt	2010
471	MEI, 30 2010-Lumut-lumut Watulumbang (73)Musuh lan Perang.txt	2010
299	MEI, 30 2010-Nangiang Sanghyang.txt	2010
446	MEI, 30 2010-Nga-facebook.txt	2010
566	MEI, 30 2010-Suluh.txt	2010
577	MEI, 30 2010-Tanjekan Taksu ring Pura Sanghyang Pitik.txt	2010
244	MEI, 30 2010-Wayang Sapuh Légér.txt	2010
456	MEI, 9 2010-Kasusilaning Ajahan Karma Yoga.txt	2010
375	MEI, 9 2010-Makenyem.txt	2010
243	MEI, 9 2010-Semangat Kartini.txt	2010
375	MEI, 9 2010-Sertifikasi Guru lan Dagang Seminar.txt	2010
310	NOV, 14 2010-Kukuh Bakuh .txt	2010
485	NOV, 14 2010-Lumut-lumut Watulumbang (97) Jurang Idep.txt	2010
578	NOV, 14 2010-Radikal.txt	2010
749	NOV, 14 2010-Sertifikat(si).txt	2010
118	NOV, 14 2010-Surya Candra Aksara.txt	2010
419	NOV, 14 2010-Tumbuhnyané Radikalisme Agama ring Para Sisya.txt	2010
140	NOV, 21 2010-Énérgi Dapur Magma.txt	2010
313	NOV, 21 2010-Gempa Tektonik Ngawinang Nincapnyané Aktivitas Gunung Batur.txt	2010
465	NOV, 21 2010-Gunung.txt	2010
480	NOV, 21 2010-Lumut-lumut Watu Lumbang (98) Munuh.txt	2010
46	NOV, 21 2010-Ring Tabanan, guru kapaksa numbas seragam batik.txt	2010
252	NOV, 21 2010-Sayaga.txt	2010
429	NOV, 21 2010-Seléksi CPNS Katarka Sarat Antuk Suap.txt	2010
360	NOV, 21 2010-Waspada Batur.txt	2010
275	NOV, 28 2010-Catur Dharma LPD.txt	2010
440	NOV, 28 2010-Lumut-Lumut Watu Lumbang (99) Gegendong.txt	2010
458	NOV, 28 2010-Ngulati LPD Pinaka Labda Pacingkreman Désa.txt	2010
311	NOV, 7 2010-Ajeg Indonésia, Numbuhang Kabhinékan.txt	2010
554	NOV, 7 2010-Ciri .txt	2010
348	NOV, 7 2010-Harga Mati Tolak Géothermal PLTP Bedugul.txt	2010
254	NOV, 7 2010-Makeplug.txt	2010
935	NOV, 7 2010-Tumbal.txt	2010
197	NOV, 7 2010-Wahya Santosa Raga Tan Patresna.txt	2010
409	OKT, 10 2010-Anggaran Béasiswa Miskin Kakirangin.txt	2010
57	OKT, 10 2010-Email Salim nganikayang, Proyék Géothermal tan cocok sareng Budaya Bali.txt	2010
398	OKT, 10 2010-Lumut-lumut Watu Lumbang (92) Sanggama Rahasya.txt	2010
239	OKT, 10 2010-Plastik Benyah.txt	2010
337	OKT, 10 2010-Plastik Organik.txt	2010
481	OKT, 10 2010-Rerajahan.txt	2010
445	OKT, 17 2010-Lumut-lumut Watulumbang (93) Mantra Gelar-gelur.txt	2010
325	OKT, 17 2010-Numbas Toya Ning.txt	2010
482	OKT, 17 2010-Suung.txt	2010
382	OKT, 17 2010-Toya Inum.txt	2010
247	OKT, 24 2010-Saking Suci Metu Bagia.txt	2010
332	OKT, 25 2010-19 WARSA LPD CANGGU, ASET NGANTOS 38 MILYAR RUPIAH.txt	2010
583	OKT, 3 2010-NGRAGA.txt	2010
940	OKT, 3 2010-Pekak Jéngki.txt	2010
452	OKT, 3 2010-Saraswati.txt	2010
483	OKT, 3 2010-Sedah.txt	2010
271	OKT, 3 2010-Tetamian Buku.txt	2010
1468	OKT, 30 2010-Déwan Togél.txt	2010
305	OKT, 31 2010-Buruh.txt	2010
593	OKT, 31 2010-Luh.txt	2010
439	OKT, 31 2010-Lumut-lumut Watu Lumbang (95) Gaé Gedé Gumi Cenik.txt	2010
506	OKT, 31 2010-Saking Mapanak Bareng Ngantos Kasepékang.txt	2010
317	OKT, 31 2010-Taksun Adat.txt	2010
204	OKT, 6 2010-APRESIASI AGRIBISNIS PENYULUH PERTANIAN.txt	2010
184	SEP, 12 2010-Engsap.txt	2010
555	SEP, 12 2010-Ganyang Malaysia.txt	2010
253	SEP, 12 2010-Juara Layang-layang Internasional.txt	2010
439	SEP, 12 2010-Maubat Arternatif, Maubad Jangkep.txt	2010
402	SEP, 12 2010-Parikosa ring Ari.txt	2010
465	SEP, 12 2010-Salampah Laku, Kapiangen ring Peranda Madé Sidemen.txt	2010
394	SEP, 19 2010-Istri Utama.txt	2010
536	SEP, 19 2010-Krama Tamiu Mangda Katuréksa Ketat.txt	2010
457	SEP, 19 2010-Lumut-lumut Watulumbang (89) Layah.txt	2010
206	SEP, 19 2010-Mategtegan.txt	2010
334	SEP, 19 2010-Nandur.txt	2010
395	SEP, 19 2010-Saling Intip.txt	2010
491	SEP, 19 2010-Tunu Tani.txt	2010
646	SEP, 19 2010-Wayang.txt	2010
444	SEP, 19 2010-Yakti, Yowana Bali Mawali ka Pertanian.txt	2010
339	SEP, 26 2010-Dresta Makemit Patut Katincapang Malih.txt	2010
232	SEP, 26 2010-Ka Pura Patut Nganutin Dresta.txt	2010
421	SEP, 26 2010-Ngemit Pratima, Krama Bali Patut Nganggén Téknologi.txt	2010
1298	SEP, 26 2010-SMS.txt	2010
256	SEP, 26 2010-Waliang Sengker Niskala Baliné.txt	2010
389	SEP, 5 2010-Bégal Ngakéhang Makacihna Masyarakaté Sungkan.txt	2010
496	SEP, 5 2010-Ngwangun Yowana sané Bébas Narkoba.txt	2010
809	SEP, 5 2010-Operasi.txt	2010
368	SEP, 5 2010-Selem.txt	2010
383	SEP, 5 2010-Unteng Kauripan.txt	2010
395	AGUST, 14 2011-AWIG-AWIG.txt	2011
679	AGUST, 14 2011-Kautaman Miwah Kaagungan Wilangan Sia.txt	2011
200	AGUST, 14 2011-Lascarya Dasar Kalepasan.txt	2011
414	AGUST, 14 2011-Lumu-lumut Watulumbang (135).txt	2011
398	AGUST, 14 2011-Moksa.txt	2011
388	AGUST, 14 2011-Nyabran Rahina Bali Sayan Kosek.txt	2011
418	AGUST, 21 2011-Anak Lingsir.txt	2011
257	AGUST, 21 2011-Duta Bali.txt	2011
674	AGUST, 21 2011-Ibu.txt	2011
439	AGUST, 21 2011-Kuang Kréatif.txt	2011
152	AGUST, 21 2011-Lansia; Makéh sané Keni Pinyungkan.txt	2011
489	AGUST, 21 2011-Lumut-lumut Watulumbang (136)-baya maboya.txt	2011
461	AGUST, 21 2011-Makasami Margi Désa ring Buléléng Pacang Kahotmik.txt	2011
387	AGUST, 21 2011-Nak Tua.txt	2011
37	AGUST, 21 2011-Pansus RTRW Dénpasar, nulak pawangunan rumah susun..txt	2011
904	AGUST, 21 2011-Véteran-I Made Sugianto.txt	2011
187	AGUST, 28 2011-Dharmaning Negara.txt	2011
464	AGUST, 28 2011-Korupsi, Ngawé Manah Veterané Sungsut.txt	2011
313	AGUST, 28 2011-Kuputra.txt	2011
235	AGUST, 28 2011-Manggala Adat Patut Nelebin Panca Ah.txt	2011
904	AGUST, 28 2011-Ngulati Akung.txt	2011
281	AGUST, 28 2011-Nyaluk Grehasta.txt	2011
1017	AGUST, 28 2011-Pesbuk.txt	2011
476	AGUST, 28 2011-Sampunang Nangiang Manggala Adat Sangkaning Briuk Siu.txt	2011
422	AGUST, 7 2011-Kasus KDRT ring Buléléng Nincap.txt	2011
273	AGUST, 7 2011-Patut Yatna Makarya Program.txt	2011
232	APR, 10 2011-Bahasa Asing Sampunang Kakelidin.txt	2011
1291	APR, 10 2011-BÉGAL.txt	2011
458	APR, 10 2011-Cacad.txt	2011
345	APR, 10 2011-Ketikusan.txt	2011
513	APR, 10 2011-Lumut-lumut Watulumbang (117).txt	2011
40	APR, 10 2011-Né penting danané sampun telas.txt	2011
318	APR, 10 2011-Nukain Ceda.txt	2011
119	APR, 10 2011-Nyepi.txt	2011
400	APR, 17 2011-Arabisasi.txt	2011
456	APR, 17 2011-Djanger Makadang Sareng Dancer.txt	2011
414	APR, 17 2011-Kota.txt	2011
299	APR, 17 2011-Ruko Soleh.txt	2011
325	APR, 17 2011-Tain Belék Tain Blenget.txt	2011
459	APR, 24 2011-Rahina, Raina, R‚na, Rena, Rna.txt	2011
321	APR, 24 2011-Sareng Midabdabin Sutra Liar.txt	2011
499	APR, 24 2011-Uled Kedondong, Uled Dadap, Ngasilang Sutra Liar.txt	2011
373	APR, 24 2011-Wangunan Bandara Buléléng Pacang Kajangkepin Jalan Tol.txt	2011
493	APR, 3 2011-Anak Istri.txt	2011
296	APR, 3 2011-Loka Saba Pinandita Sanggraha Nusantara Korwil Bali.txt	2011
482	APR, 3 2011-Lumut-lumut Watulumbang (116).txt	2011
260	APR, 3 2011-Palebon ring Puri Agung Kesiman.txt	2011
258	DES, 11 2011-Bulutangkis Pinaka Olahraga sané Prasida Ngamedalang Préstasi.txt	2011
188	DES, 11 2011-Nemuang Biosurfaktan Deterjen Cair.txt	2011
286	DES, 11 2011-Ngawigunayang Selulosa Eceng Gondok Anggén Biosurfaktan Deterjen Cair.txt	2011
514	DES, 11 2011-Panes.txt	2011
1098	DES, 11 2011-Rajan Bikul.txt	2011
264	DES, 11 2011-Ri Kala Manusa Marebut Idup.txt	2011
477	DES, 4 2011-Lumut-lumut Watulumbang (150) Ngidih Teken Awak.txt	2011
531	FEB, 13 2011-Daridra.txt	2011
352	FEB, 13 2011-Gedé Embuk.txt	2011
456	FEB, 13 2011-Juni, Pacang Kamedalang Kartu JKBM.txt	2011
241	FEB, 13 2011-Krama Baliné Kantun Jemet.txt	2011
1143	FEB, 13 2011-Waliang.txt	2011
187	FEB, 16 2011-NANGANIN KATREPTIAN SADURUNG NYEPI.txt	2011
251	FEB, 16 2011-Nyiapang Sarana Ogoh-Ogoh.txt	2011
698	FEB, 20 2011-Arisan.txt	2011
76	FEB, 20 2011-Gumi wayah.txt	2011
398	FEB, 20 2011-Kirang, Indik Pengawasan Penduduk Pendatang.txt	2011
480	FEB, 20 2011-Lumut-lumut Watu Lumbang (111).txt	2011
340	FEB, 20 2011-Mayasa Mati.txt	2011
382	FEB, 20 2011-Ngabén Mudah Alah Banjar Pitik.txt	2011
388	FEB, 20 2011-Sang Pandu Ngwana Prasta.txt	2011
1088	FEB, 27 2011-Cicing Kasanga.txt	2011
666	FEB, 27 2011-Gelar.txt	2011
360	FEB, 27 2011-Guru Besar Patut Mabuat Majeng Para Janané.txt	2011
404	FEB, 27 2011-Guru Besar Patut Wénten Ring Tengahing Masyarakat.txt	2011
449	FEB, 27 2011-Linggih Luih-Mata.txt	2011
453	FEB, 27 2011-Lumut-lumut Watulumbang (112).txt	2011
46	FEB, 27 2011-Malih kramané makraikan, malih oknum pejabaten mamongol..txt	2011
338	FEB, 27 2011-Satus “Krama Buduh” Kajatah Umah Anyar.txt	2011
575	FEB, 6 2011-Jegég.txt	2011
592	FEB, 6 2011-Tetaneman Anggén Mreténin Raga.txt	2011
400	FEB, 6 2011-Tetaneman Bali lan Lontar Rukmini Tattwa.txt	2011
322	FEB, 6 2011-Ubad Aluh, Ubad Mudah.txt	2011
342	JAN, 16 2011-Benyah Latig.txt	2011
575	JAN, 16 2011-Biang.txt	2011
504	JAN, 16 2011-Global Warming.txt	2011
489	JAN, 16 2011-Lmut-lumut Watu Lumbang (106).txt	2011
458	JAN, 2 2011-Isin Gumi rahina Anggara-.txt	2011
1205	JAN, 2 2011-NGABDI.txt	2011
698	JAN, 2 2011-Pikobet Anyar ring Basa Bali-.txt	2011
393	JAN, 2 2011-Sang Pandu Rindu.txt	2011
592	JAN, 23 2011-Basa Baliné ring Sulawesi Utara Mwah Manado.txt	2011
229	JAN, 23 2011-Linggih Luih.txt	2011
468	JAN, 23 2011-Lumut-lumut Watu Lumbang (107) Tuwi.txt	2011
1198	JAN, 23 2011-Sengpéngot.txt	2011
319	JAN, 23 2011-Winaya Maboya.txt	2011
217	JAN, 27 2011-DINAS KEBUDAYAAN MASTIKAYANG 3 WEWIDANGAN NGRANJING TATAMIAN BUDAYA DUNIA.txt	2011
286	JAN, 27 2011-YAYASAN DHARMA YATERA PEGUYANGAN MATAKI-TAKI.txt	2011
368	JAN, 30 2011-Dados CPNS Perlu Prabéa sané Ageng.txt	2011
289	JAN, 30 2011-Maradioan.txt	2011
332	JAN, 30 2011-Radio Komunitas.txt	2011
1250	JAN, 9 2011-Jro Bukit.txt	2011
252	JAN, 9 2011-Pengelola Obyek Wisata Alas Kedaton.txt	2011
365	JUL, 10 2011-Transmigran Bali, dados Jadma Mahardika.txt	2011
343	JUL, 17 2011-Film Dokumenter.txt	2011
573	JUL, 17 2011-Film.txt	2011
466	JUL, 17 2011-Lumut-lumut Watulumbang (131).txt	2011
628	JUL, 17 2011-Napi.txt	2011
540	JUL, 17 2011-Ngitungang Gumi.txt	2011
900	JUL, 17 2011-Tri Hita Karana ring Macan Radén.txt	2011
1071	JUL, 24 2011-Sampunang Nganggé Narkoba.txt	2011
1616	JUL, 24 2011-Tuah Cekcek, Luh.txt	2011
424	JUL, 3 2011-Berung Bojog.txt	2011
482	JUL, 3 2011-Lumut-lumut Watulumbang (129).txt	2011
377	JUL, 3 2011-Ngulati Taksu Bali ring PKB.txt	2011
393	JUL, 3 2011-Pariwisata Bali, Kakuasayang Invéstor.txt	2011
209	JUL, 3 2011-PKB Kantun Mataksu.txt	2011
528	JUL, 3 2011-PKB, Pepayasan Akebyasan.txt	2011
382	JUL, 3 2011-PKB.txt	2011
491	JUL, 3 2011-PKB-JUNIARTHA.txt	2011
575	JUN, 12 2011-Becica Nguricak.txt	2011
424	JUN, 12 2011-Iptek Ring Kiwa Imtak ring Tengen.txt	2011
976	JUN, 12 2011-Suryané Redup.txt	2011
399	JUN, 12 2011-Taru Tenget, Ngajegang Alam Antuk “Mitos”.txt	2011
458	JUN, 19 2011-Lumut-lumut Watulumbang (127).txt	2011
473	JUN, 19 2011-Madagang ring PKB, Ngudiang Nénten Dados.txt	2011
202	JUN, 19 2011-Ngadugang Kesenian lan Dagang.txt	2011
1159	JUN, 26 2011-Bapa Durus.txt	2011
54	JUN, 26 2011-Becikan malaib krana tan madue jinah.txt	2011
650	JUN, 26 2011-Bogbog.txt	2011
213	JUN, 26 2011-Carik di Bali, Ilang.txt	2011
492	JUN, 26 2011-Lumut-lumut Watulumbang (128).txt	2011
521	JUN, 26 2011-Matanja Bias Pasih.txt	2011
200	JUN, 26 2011-Ngicénin Genah lan Galah.txt	2011
304	JUN, 26 2011-Ngruruh Unteng Gambelan.txt	2011
353	JUN, 26 2011-Pagawé Kontrak Wantah Negak-negak Kémanten.txt	2011
361	JUN, 26 2011-Pemerintah Ten Rungu, Pertanian Bali Kaabénang.txt	2011
449	JUN, 26 2011-Pésta.txt	2011
355	JUN, 26 2011-Petani Krama Bali.txt	2011
594	JUN, 26 2011-Tindih.txt	2011
272	MAR, 1 2011-GUbernur Sembahyang Ring Gunung Raung.txt	2011
257	MAR, 1 2011-Pengobatan Gratis Ring Taro Kaja.txt	2011
217	MAR, 1 2011-Tawur Labuh Gentuh di Pura Agung Besakih.txt	2011
902	MAR, 13 2011-Dadong Inges.txt	2011
237	MAR, 13 2011-Galah Madegdegan lan Nuréksain Raga.txt	2011
210	MAR, 13 2011-Ida Ayu Kadé Januartini.txt	2011
447	MAR, 13 2011-Ngrupuk Ngrépak.txt	2011
485	MAR, 13 2011-Nyepi.txt	2011
449	MAR, 13 2011-Selagan Susu.txt	2011
222	MAR, 25 2010-YUDISIUM SARJANA XLI FS. UNWAR.txt	2011
430	MAR, 27 2011-Nangiang Widya Pataka.txt	2011
340	MAR, 27 2011-Pangawi Bali.txt	2011
651	MEI, 1 2011-I Kedis Perit Mayah Utang.txt	2011
256	MEI, 1 2011-Kupu-kupu Ngindang Peteng.txt	2011
537	MEI, 1 2011-Ulian Backstreet.txt	2011
345	MEI, 15 2011-20 Tiban Jagi Rauh, Pertanian Baliné Telas.txt	2011
187	MEI, 15 2011-Carik Beton.txt	2011
452	MEI, 15 2011-Lumut-lumut Watulumbang (122).txt	2011
437	MEI, 15 2011-Ngalap Kasor.txt	2011
439	MEI, 15 2011-Sabda.txt	2011
302	MEI, 15 2011-Sastra Garjita.txt	2011
899	MEI, 15 2011-Tresnan Mémé.txt	2011
379	MEI, 22 2011-Bangka.txt	2011
396	MEI, 22 2011-Karahayuan.txt	2011
467	MEI, 22 2011-Lumut-lumut Watulumbang (123).txt	2011
1445	MEI, 22 2011-Pangeger.txt	2011
449	MEI, 22 2011-Tamat Masekolah.txt	2011
281	MEI, 22 2011-Tetep Ngwantu Sameton ring Karangasem.txt	2011
310	MEI, 29 2011-Ajeg Bali pinaka Énci.txt	2011
471	MEI, 29 2011-Lumut-lumut Watulumbang (124).txt	2011
364	MEI, 29 2011-Ngadep Warisan, Meli Gegaén.txt	2011
421	MEI, 29 2011-Siuan Krama Bali Idupnyané KantunTuara.txt	2011
1114	MEI, 29 2011-Sundel Tanah.txt	2011
328	MEI, 8 2011-Bali Magelimang Dolar, Petani Tetep Tuara.txt	2011
595	MEI, 8 2011-Ipun.txt	2011
412	MEI, 8 2011-Lala-Lulu.txt	2011
489	MEI, 8 2011-Lumut-lumut Watulumbang (121).txt	2011
215	MEI, 8 2011-Pandé Ketut Wéna.txt	2011
1135	MEI, 8 2011-Srinem.txt	2011
302	NOV, 13 2011-Don Waru, “Obat Batuk Herbal”.txt	2011
1165	NOV, 13 2011-Doser.txt	2011
310	NOV, 13 2011-IDK Raka Kusuma_Rurung di Tanggun Desa.txt	2011
570	NOV, 13 2011-Inan Balian.txt	2011
485	NOV, 13 2011-Lumut-lumut Watulumbang (144) Rambut di Langit.txt	2011
376	NOV, 13 2011-Neliti Don Waru Anggén Nambanin Dekah.txt	2011
464	NOV, 13 2011-Nganggur.txt	2011
227	NOV, 13 2011-Ombak, Karang, lan Cerita I Kadasih.txt	2011
282	NOV, 13 2011-Tamba Nampek.txt	2011
411	NOV, 13 2011-Tresna ring Sentana.txt	2011
388	NOV, 13 2011-Yatna ring Masan Sabeh.txt	2011
485	NOV, 20 2011-Lumut-lumut Watulumbang (148) Bangkung Kangkang Ing Kaung.txt	2011
165	NOV, 20 2011-Nglimbakang Topéng Lokal.txt	2011
355	NOV, 20 2011-Saking Buléléng, Nangiang Seni Topéng Bali.txt	2011
522	NOV, 20 2011-Tapel.txt	2011
376	NOV, 20 2011-Wayang Wong Téjakula dados Uratian Jagat.txt	2011
400	NOV, 27 2011-Bali Kadadosang Targét Bisnis Narkoba.txt	2011
413	NOV, 6 2011-Alit-alit Baliné Ngejotang Angkihang ring Marginé.txt	2011
227	NOV, 6 2011-Duh Ratnayu Ndatan Pasiring Nindyéng Sarat.txt	2011
258	NOV, 6 2011-IBG Pujaastawa Sangkaning Méntalitas.txt	2011
727	NOV, 6 2011-Ngusaba Jagat ring Pura Agung Kentel Gumi Klungkung.txt	2011
47	NOV, 6 2011-Pawarah Kapolda Bali, anak alit sané nyopir patut kajuk.txt	2011
249	OKT, 16 2011-Dueg Duegin.txt	2011
180	OKT, 16 2011-Manajemen MALU.txt	2011
116	OKT, 2 2011-Jit Melekus.txt	2011
264	OKT, 2 2011-Makarya Tipi.txt	2011
434	OKT, 2 2011-Média.txt	2011
309	OKT, 2 2011-MPTV-Online.txt	2011
1260	OKT, 2 2011-Mua Badak.txt	2011
461	OKT, 2 2011-Roang.txt	2011
920	OKT, 2 2011-Séks ring Kama Bang Kama Putih.txt	2011
300	OKT, 2 2011-Seneng Makarya Puisi Bali.txt	2011
158	OKT, 23 2011-Karangasem Yatna ring Flu Burung.txt	2011
329	OKT, 23 2011-Nganggén Wastan Tokoh Wayang Pinaka Wastan Pianak.txt	2011
203	OKT, 23 2011-Prof. Dr. I Madé Titib Pinaka Tetuladan.txt	2011
527	OKT, 30 2011-Duta Bali ring OPSI 2011.txt	2011
525	OKT, 30 2011-Kontingén Siswa Bali Juara Umum Tiga ring OPSI 2011.txt	2011
179	OKT, 30 2011-Penghargaan “Anugrah Basa Sugriwa lan Sastra Tantular”.txt	2011
251	OKT, 30 2011-Pradnyan.txt	2011
177	OKT, 30 2011-Ring Sekolah.txt	2011
647	OKT, 9 2011-Budaya, Adat, Maagama Hindu.txt	2011
372	OKT, 9 2011-Kramané Marebatin Genah; Bandara Internasional Katulakang.txt	2011
345	OKT, 9 2011-Pitrayana.txt	2011
1574	OKT, 9 2011-Shanti.txt	2011
640	SEP, 11 2011-Massal.txt	2011
503	SEP, 11 2011-Yadnya Massal Gratis Nénten Satata Becik.txt	2011
343	SEP, 18 2011-Gadang.txt	2011
419	SEP, 18 2011-Isin Basang.txt	2011
563	SEP, 18 2011-Lulusan Tan Katampung, Pengangguran Ngalimbak.txt	2011
284	SEP, 18 2011-Makréasi.txt	2011
475	SEP, 18 2011-Ngabén Gebogan, Nulungin Krama Tiwas.txt	2011
282	SEP, 18 2011-Ngajahin Ngaryanin Srana Banten.txt	2011
288	SEP, 18 2011-Puisi; Kruna lan Lengkara.txt	2011
483	SEP, 25 2011-Ati Putih Lumut-lumut Watulumbang (141).txt	2011
188	SEP, 25 2011-Bayuh Oton, Mangda Satata Éling.txt	2011
405	SEP, 25 2011-Mabayuh Mangda Dayuh.txt	2011
353	SEP, 25 2011-Ngaptiang Rahayu Majalaran Antuk Bayuh Oton.txt	2011
497	SEP, 25 2011-Parindikan Kasus Adat Sayan Nyebetang.txt	2011
181	SEP, 4 2011-JKBM, Durung Tepat Sasaran.txt	2011
432	SEP, 4 2011-Masuluh saking Asil Penelitian.txt	2011
641	SEP, 4 2011-MATELISI.txt	2011
297	SEP, 4 2011-Seger.txt	2011
1195	SEP, 4 2011-Semara Dudu.txt	2011
485	APR, 1 2012-Pertanian ring Era Global.txt	2012
1067	APR, 1 2012-Ulian Adan.txt	2012
236	APR, 1 2012-Upacara Mabiukukungan.txt	2012
501	APR, 1 2012-WARSA ANYAR NAMPI SASIH KADASA.txt	2012
339	APR, 15 2012-Nglebur 'Mala', Nyuciang Angga ring Pura Selukat.txt	2012
490	APR, 15 2012-Tirta Empul Pinaka Genah Melukat Anggén Ngicalang Kaletehan.txt	2012
412	APR, 15 2012-Upacara Sad Kertih.txt	2012
385	APR, 22 2012-Mabuat pisan Numbuhang Nilai-Nilai Sosial.txt	2012
376	APR, 22 2012-Tan Wusan Makesenian.txt	2012
365	APR, 29 2012-I Putu Krisna Mahendradipta Wijana Molihang Emas Taékwondo.txt	2012
371	APR, 29 2012-Nathifa Mapikolih Tiga Medali Emas Porjar.txt	2012
307	APR, 8 2012-Canang Sari pinaka Nyasa Kasucian lan Rasa Lascarya.txt	2012
428	APR, 8 2012-Canang Sari Pinaka Sarana Upakara sané Utama.txt	2012
491	APR, 8 2012-Déwi Saraswati (1).txt	2012
314	APR, 8 2012-Ida Batara Turun Kabéh ring Besakih.txt	2012
473	APR, 8 2012-Upacara Otonan 'Nelu Bulanin'.txt	2012
594	AUG, 12 2012-I KAKI DENGKIL Wiku-Nata Tuna.txt	2012
664	AUG, 12 2012-Kawéntenan Pénjor Ri kala Rahinan Galungan.txt	2012
365	AUG, 12 2012-Nyuciang Angga, Ngicalang Kaletehan.txt	2012
372	AUG, 12 2012-Rasa Éling Yowana Sajeroning Makarya Pénjor Galungan Patut Tincapang.txt	2012
819	AUG, 12 2012-Sugihan Jawa Napi Sugihan Bali.txt	2012
437	AUG, 26 2012-Dresta Ngejot, Jalaran Ngukuhang Manyama Braya.txt	2012
266	AUG, 26 2012-Éédan Karya Pujawali Pura Luhur Batukau.txt	2012
546	AUG, 5 2012-Jagal.txt	2012
559	AUG, 5 2012-Ngastiti Déwa Sangkara.txt	2012
410	AUG, 5 2012-Ngwangun Karakter Wangsa Antuk Seni Budaya.txt	2012
595	AUG, 5 2012-Tumpek Wariga Jalaran Ngajiang Sarwa Tumuwuh.txt	2012
398	DES, 16 2012-Rencana Margi Anyar Bedugul-Singaraja.txt	2012
547	DES, 2 2012-Genah Malilacita Saha Malajahin Sejarah Bali.txt	2012
1089	DES, 2 2012-Pendem Sasampuné Padem.txt	2012
161	DES, 2 2012-Somah.txt	2012
576	DES, 23 2012-Kajumenengang Prabu ring Anga.txt	2012
425	DES, 24 2012-Kajang, Sarana Sarat Nilai Éstetika lan Sakral.txt	2012
966	DES, 24 2012-Saking Tuhu Manah Guru.txt	2012
957	DES, 9 2012-Basa Bali Alus ring Lagu Pop Bali Song Brerong.txt	2012
361	DES, 9 2012-Katah Kendaraan Bermotor Ngawetuang Kecelakaan Lalulintas.txt	2012
418	FEB, 12 2012-Astha Basu.txt	2012
308	FEB, 12 2012-Leluhur.txt	2012
463	FEB, 26 2012-Agama Kalis Magama Kelés_Lumut-lumut watulumbang.txt	2012
692	FEB, 5 2012-I Kaki Dengkil_Nyiwalatri.txt	2012
679	FEB, 5 2012-Nerakaloka.txt	2012
651	JAN, 22 2012-I Kaki Dengkil; Mamanah Matakén ring Sang Angawarat.txt	2012
690	JAN, 22 2012-Saking workshop lan lomba ngambar ring baju kaos.txt	2012
354	JAN, 22 2012-Tanah Bali Boya Ja Tetamian Dados Adol.txt	2012
308	JAN, 29 2012-Aget Lacur.txt	2012
415	JAN, 29 2012-Biopéstisida Anggén Busuk Batang Panili.txt	2012
313	JAN, 29 2012-Niskriya.txt	2012
549	JUL, 1 2012-I KAKI DENGKIL.txt	2012
441	JUL, 1 2012-Kréativitas Pengrajin Pérak ring Désa Kamasan Klungkung, Tan Naén Rered.txt	2012
380	JUL, 1 2012-Pesatnyané Maédar Narkoba, Sayan Ngancan Kauripan.txt	2012
259	JUL, 15 2012-Pacang Ngwetuang Tugas sané Abot.txt	2012
669	JUL, 8 2012-Dresta Upacara Ngusaba Dangsil Ring Désa Adat Bungaya, Karangasem.txt	2012
552	JUL, 8 2012-Magérét Pandan,Tradisi Kuno Majeng Déwa Indra.txt	2012
534	JUN, 17 2012-Air Panas Banyuwedang.txt	2012
487	JUN, 17 2012-Kaonyané Palemahan Bali Sayan Nyejehin.txt	2012
468	JUN, 24 2012-Pendidikan Antikorupsi Pacang Kajahin Ring Sekolah.txt	2012
